,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
14217,16683,-120.57,35.11,18.0,2920.0,556.0,1068.0,552.0,3.5242,<1H OCEAN
14218,17236,-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631,<1H OCEAN
14219,5101,-118.31,33.97,48.0,1541.0,314.0,819.0,312.0,3.0917,<1H OCEAN
14220,7099,-117.98,33.91,16.0,10621.0,1782.0,3836.0,1480.0,5.0923,<1H OCEAN
14221,1818,-122.32,37.93,40.0,3056.0,489.0,1103.0,481.0,5.1067,NEAR BAY
14222,6099,-117.88,34.11,30.0,3082.0,602.0,2008.0,619.0,4.1411,<1H OCEAN
14223,8032,-118.13,33.83,44.0,1710.0,333.0,786.0,344.0,4.2917,<1H OCEAN
14224,3584,-118.51,34.23,27.0,4580.0,918.0,2252.0,850.0,4.7926,<1H OCEAN
14225,7325,-118.18,33.99,35.0,1230.0,407.0,1512.0,364.0,2.152,<1H OCEAN
14226,14043,-117.14,32.76,35.0,2539.0,661.0,1308.0,629.0,2.6777,NEAR OCEAN
14227,11943,-117.43,33.95,36.0,2284.0,444.0,1425.0,405.0,4.0526,INLAND
14228,17911,-121.98,37.36,33.0,1582.0,272.0,809.0,267.0,5.7059,<1H OCEAN
14229,13678,-117.24,34.04,5.0,1775.0,234.0,726.0,222.0,7.978,INLAND
14230,6600,-118.17,34.18,44.0,1401.0,246.0,607.0,271.0,2.8472,<1H OCEAN
14231,17579,-121.93,37.3,16.0,1111.0,226.0,317.0,199.0,2.7153,<1H OCEAN
14232,19466,-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,INLAND
14233,17503,-121.88,37.36,30.0,2453.0,573.0,1845.0,530.0,3.7396,<1H OCEAN
14234,19251,-122.75,38.48,4.0,6487.0,1112.0,2958.0,1131.0,4.5417,<1H OCEAN
14235,3217,-119.65,36.33,47.0,1059.0,268.0,693.0,241.0,1.3882,INLAND
14236,16722,-120.68,35.48,15.0,2608.0,525.0,1351.0,502.0,2.7798,<1H OCEAN
14237,10027,-121.04,39.24,48.0,1188.0,227.0,471.0,219.0,2.3125,INLAND
14238,6837,-118.12,34.08,36.0,2433.0,585.0,1565.0,563.0,3.2344,<1H OCEAN
14239,8157,-118.12,33.81,36.0,2565.0,458.0,1155.0,443.0,4.6087,<1H OCEAN
14240,12515,-121.44,38.55,46.0,1698.0,383.0,726.0,386.0,2.9821,INLAND
14241,8299,-118.14,33.77,52.0,2208.0,409.0,791.0,408.0,5.8408,NEAR OCEAN
14242,6608,-118.14,34.19,49.0,1678.0,277.0,737.0,287.0,3.7222,INLAND
14243,6974,-118.04,33.98,28.0,1617.0,507.0,1158.0,486.0,1.9688,<1H OCEAN
14244,8933,-118.48,34.0,29.0,1727.0,479.0,741.0,431.0,3.6121,<1H OCEAN
14245,8487,-118.3,33.91,34.0,1617.0,493.0,1530.0,500.0,2.6182,<1H OCEAN
14246,7159,-118.16,34.04,38.0,1076.0,286.0,1535.0,323.0,2.7026,<1H OCEAN
14247,20471,-118.77,34.26,26.0,3038.0,468.0,1825.0,468.0,5.6385,<1H OCEAN
14248,5629,-118.3,33.77,18.0,3821.0,795.0,2831.0,769.0,2.9571,<1H OCEAN
14249,11203,-117.91,33.84,25.0,1021.0,252.0,975.0,258.0,3.125,<1H OCEAN
14250,12587,-121.51,38.53,34.0,1613.0,265.0,631.0,266.0,4.25,INLAND
14251,15135,-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625,<1H OCEAN
14252,4679,-118.34,34.07,52.0,1621.0,284.0,588.0,272.0,6.2223,<1H OCEAN
14253,15253,-117.28,33.02,21.0,2736.0,585.0,1251.0,576.0,4.2356,NEAR OCEAN
14254,3400,-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,4.6944,<1H OCEAN
14255,10107,-117.95,33.92,32.0,1661.0,312.0,1201.0,302.0,4.0,<1H OCEAN
14256,2765,-115.9,32.69,18.0,414.0,86.0,98.0,54.0,1.5417,INLAND
14257,17144,-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5.1032,NEAR OCEAN
14258,18433,-121.85,37.26,16.0,1816.0,241.0,793.0,234.0,6.8194,<1H OCEAN
14259,8223,-118.19,33.78,21.0,2741.0,1029.0,2924.0,969.0,1.3274,NEAR OCEAN
14260,10412,-117.61,33.67,3.0,4541.0,720.0,1600.0,583.0,6.8004,<1H OCEAN
14261,931,-122.04,37.54,26.0,2145.0,369.0,1285.0,377.0,4.9464,NEAR BAY
14262,542,-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,NEAR BAY
14263,13534,-117.33,34.17,13.0,3616.0,665.0,2189.0,620.0,3.7949,INLAND
14264,14124,-117.08,32.75,20.0,1886.0,586.0,1134.0,525.0,1.5029,NEAR OCEAN
14265,16045,-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562,NEAR OCEAN
14266,230,-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,NEAR BAY
14267,3341,-122.68,38.76,29.0,994.0,226.0,302.0,117.0,2.3125,INLAND
14268,1062,-121.86,39.75,18.0,1651.0,309.0,856.0,293.0,3.5046,INLAND
14269,1561,-121.96,37.76,8.0,3865.0,463.0,1548.0,432.0,9.7037,<1H OCEAN
14270,11470,-118.0,33.68,12.0,5241.0,985.0,2048.0,943.0,6.4858,<1H OCEAN
14271,11550,-117.98,33.75,24.0,3865.0,802.0,2670.0,772.0,3.8158,<1H OCEAN
14272,2079,-119.81,36.75,52.0,1827.0,356.0,855.0,353.0,1.7636,INLAND
14273,6835,-118.12,34.08,35.0,2248.0,,1762.0,622.0,3.0,<1H OCEAN
14274,5167,-118.29,33.94,34.0,1089.0,278.0,995.0,315.0,2.3352,<1H OCEAN
14275,8364,-118.35,33.97,25.0,1864.0,616.0,1710.0,575.0,2.2303,<1H OCEAN
14276,3448,-118.42,34.25,36.0,1430.0,331.0,1502.0,312.0,3.6292,<1H OCEAN
14277,553,-122.26,37.77,52.0,2097.0,444.0,915.0,413.0,2.9899,NEAR BAY
14278,11427,-117.99,33.69,17.0,3386.0,729.0,1715.0,666.0,3.7479,<1H OCEAN
14279,8535,-118.35,33.9,22.0,1127.0,287.0,697.0,241.0,3.3971,<1H OCEAN
14280,5516,-118.39,33.97,38.0,993.0,175.0,374.0,180.0,6.2673,<1H OCEAN
14281,11818,-121.09,38.97,13.0,1467.0,221.0,688.0,231.0,5.2536,INLAND
14282,17583,-121.93,37.3,16.0,2111.0,485.0,1285.0,499.0,5.0477,<1H OCEAN
14283,19588,-120.76,37.58,35.0,1395.0,264.0,756.0,253.0,3.6181,INLAND
14284,11510,-118.1,33.74,31.0,1310.0,342.0,563.0,310.0,4.6528,NEAR OCEAN
14285,11927,-117.37,33.95,32.0,2215.0,351.0,771.0,311.0,4.3542,INLAND
14286,6607,-118.14,34.18,47.0,3457.0,622.0,1700.0,579.0,3.5164,<1H OCEAN
14287,16428,-121.32,38.16,14.0,2049.0,398.0,1071.0,369.0,3.5,INLAND
14288,19894,-119.2,36.3,32.0,1355.0,363.0,1427.0,384.0,1.3444,INLAND
14289,19454,-120.96,37.66,16.0,4961.0,902.0,2654.0,804.0,4.2823,INLAND
14290,16578,-121.43,37.74,52.0,876.0,170.0,426.0,179.0,3.0865,INLAND
14291,19940,-119.29,36.28,23.0,1895.0,340.0,749.0,313.0,2.2333,INLAND
14292,7930,-118.08,33.84,25.0,3696.0,953.0,2827.0,860.0,3.3438,<1H OCEAN
14293,17986,-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,<1H OCEAN
14294,1640,-121.84,37.98,8.0,7505.0,1089.0,3325.0,1016.0,5.2699,INLAND
14295,2723,-115.5,32.75,13.0,330.0,72.0,822.0,64.0,3.4107,INLAND
14296,18544,-122.03,36.97,52.0,403.0,72.0,200.0,73.0,1.6923,NEAR OCEAN
14297,10739,-117.92,33.57,37.0,3355.0,492.0,921.0,366.0,7.2988,NEAR OCEAN
14298,13400,-117.43,34.12,7.0,5954.0,1071.0,3567.0,1070.0,3.2056,INLAND
14299,8065,-118.17,33.83,45.0,1808.0,315.0,800.0,302.0,4.8693,NEAR OCEAN
14300,1893,-120.01,38.92,23.0,964.0,246.0,485.0,198.0,1.7188,INLAND
14301,8962,-118.39,34.0,40.0,1565.0,269.0,826.0,268.0,5.2035,<1H OCEAN
14302,8702,-118.35,33.86,24.0,2139.0,481.0,971.0,418.0,4.3859,<1H OCEAN
14303,8605,-118.36,33.87,17.0,1082.0,291.0,598.0,281.0,3.9868,<1H OCEAN
14304,20488,-118.68,34.28,5.0,6150.0,1265.0,3188.0,1266.0,4.7034,<1H OCEAN
14305,16986,-122.26,37.55,17.0,4576.0,814.0,1941.0,807.0,5.9572,NEAR BAY
14306,17370,-120.43,34.98,21.0,2725.0,514.0,1466.0,488.0,3.6639,<1H OCEAN
14307,41,-122.26,37.83,51.0,936.0,311.0,517.0,249.0,1.2852,NEAR BAY
14308,3379,-118.27,34.25,37.0,2489.0,454.0,1215.0,431.0,5.0234,<1H OCEAN
14309,19701,-121.65,39.13,11.0,4833.0,944.0,2336.0,841.0,2.6842,INLAND
14310,8877,-118.49,34.04,48.0,2381.0,345.0,859.0,306.0,8.0257,<1H OCEAN
14311,18173,-122.01,37.36,25.0,2796.0,429.0,1267.0,426.0,6.6329,<1H OCEAN
14312,19715,-121.64,39.28,25.0,2857.0,662.0,2076.0,685.0,1.8095,INLAND
14313,2622,-124.1,40.95,17.0,1485.0,345.0,823.0,316.0,1.8993,NEAR OCEAN
14314,2863,-118.87,35.37,14.0,2458.0,433.0,1352.0,411.0,3.5441,INLAND
14315,1029,-120.55,38.43,18.0,1564.0,357.0,618.0,277.0,2.3549,INLAND
14316,17936,-121.95,37.35,52.0,2382.0,523.0,1096.0,492.0,4.2656,<1H OCEAN
14317,13251,-117.69,34.11,16.0,2427.0,522.0,794.0,491.0,2.6929,INLAND
14318,19193,-122.69,38.44,40.0,1449.0,281.0,636.0,295.0,2.7222,<1H OCEAN
14319,5675,-118.33,33.72,25.0,6191.0,1081.0,2297.0,1023.0,6.4246,NEAR OCEAN
14320,17881,-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,5.9145,<1H OCEAN
14321,20465,-118.75,34.27,26.0,966.0,191.0,690.0,191.0,5.1698,<1H OCEAN
14322,4005,-118.61,34.16,29.0,4364.0,647.0,1550.0,624.0,6.8107,<1H OCEAN
14323,13454,-117.4,34.11,14.0,1933.0,347.0,1443.0,376.0,4.2121,INLAND
14324,7103,-118.0,33.89,34.0,1932.0,315.0,1053.0,316.0,5.1377,<1H OCEAN
14325,14211,-117.06,32.68,38.0,1481.0,317.0,1080.0,291.0,2.85,NEAR OCEAN
14326,12521,-121.47,38.56,52.0,1532.0,408.0,782.0,369.0,1.8911,INLAND
14327,13660,-117.32,34.02,17.0,1779.0,292.0,1006.0,293.0,4.6708,INLAND
14328,8556,-118.4,33.92,32.0,2828.0,629.0,1313.0,534.0,4.5987,<1H OCEAN
14329,17602,-121.88,37.3,42.0,1867.0,398.0,927.0,389.0,4.325,<1H OCEAN
14330,5828,-118.31,34.19,27.0,4713.0,1169.0,2372.0,1077.0,3.7015,<1H OCEAN
14331,4799,-118.36,34.03,36.0,1083.0,342.0,1023.0,295.0,2.1324,<1H OCEAN
14332,9244,-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,2.5288,INLAND
14333,20462,-118.76,34.28,21.0,2786.0,342.0,1114.0,322.0,5.8578,<1H OCEAN
14334,11023,-117.82,33.8,15.0,3207.0,647.0,1414.0,595.0,4.0484,<1H OCEAN
14335,16545,-121.24,37.81,6.0,3883.0,800.0,2319.0,787.0,3.5595,INLAND
14336,18753,-122.38,40.69,21.0,1774.0,370.0,875.0,354.0,1.7422,INLAND
14337,2663,-123.75,40.11,35.0,2052.0,477.0,900.0,402.0,1.9625,<1H OCEAN
14338,6799,-118.11,34.1,44.0,2012.0,435.0,1454.0,456.0,3.3229,<1H OCEAN
14339,2960,-119.04,35.35,27.0,4590.0,897.0,2212.0,894.0,3.1753,INLAND
14340,17014,-122.29,37.52,33.0,4104.0,751.0,1837.0,771.0,5.3506,NEAR OCEAN
14341,12487,-121.48,38.57,52.0,567.0,193.0,272.0,187.0,1.625,INLAND
14342,10999,-117.79,33.76,25.0,2037.0,252.0,796.0,249.0,11.0546,<1H OCEAN
14343,3512,-118.47,34.26,35.0,1898.0,344.0,1123.0,347.0,5.5792,<1H OCEAN
14344,7969,-118.19,33.87,42.0,1213.0,269.0,628.0,229.0,3.6987,<1H OCEAN
14345,5236,-118.23,33.94,36.0,1110.0,,1417.0,302.0,2.3333,<1H OCEAN
14346,7564,-118.19,33.89,31.0,886.0,224.0,1154.0,247.0,2.1071,<1H OCEAN
14347,7903,-118.05,33.86,16.0,2676.0,391.0,1377.0,395.0,6.5513,<1H OCEAN
14348,17411,-120.64,34.97,5.0,2090.0,469.0,1911.0,482.0,2.4318,NEAR OCEAN
14349,218,-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,NEAR BAY
14350,10790,-117.91,33.63,32.0,1122.0,233.0,557.0,223.0,3.5388,<1H OCEAN
14351,11071,-117.85,33.83,26.0,1904.0,292.0,945.0,303.0,5.6784,<1H OCEAN
14352,11513,-118.07,33.72,24.0,1240.0,296.0,513.0,254.0,4.9044,NEAR OCEAN
14353,3511,-118.47,34.26,34.0,1300.0,289.0,650.0,291.0,3.8875,<1H OCEAN
14354,7959,-118.18,33.88,44.0,1308.0,267.0,783.0,237.0,4.7361,<1H OCEAN
14355,6705,-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,<1H OCEAN
14356,14287,-117.12,32.73,50.0,2307.0,424.0,887.0,356.0,3.5156,NEAR OCEAN
14357,20442,-118.78,34.25,13.0,1841.0,237.0,833.0,231.0,7.7785,<1H OCEAN
14358,10827,-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,4.8125,<1H OCEAN
14359,6205,-117.88,34.06,23.0,6689.0,1124.0,3081.0,1047.0,5.9254,<1H OCEAN
14360,8889,-118.5,34.03,32.0,6365.0,1784.0,2767.0,1698.0,3.6451,<1H OCEAN
14361,11556,-117.99,33.73,17.0,5239.0,1045.0,2440.0,985.0,4.375,<1H OCEAN
14362,477,-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,NEAR BAY
14363,20057,-119.27,35.89,18.0,1855.0,424.0,1839.0,392.0,1.7572,INLAND
14364,5634,-118.28,33.74,40.0,1751.0,512.0,1939.0,503.0,1.5394,NEAR OCEAN
14365,2000,-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,INLAND
14366,9665,-120.12,41.4,33.0,2820.0,515.0,976.0,403.0,2.6062,INLAND
14367,11429,-117.97,33.67,25.0,3906.0,660.0,1809.0,622.0,5.6765,<1H OCEAN
14368,19493,-121.0,37.67,27.0,2278.0,479.0,995.0,449.0,2.5148,INLAND
14369,10358,-117.67,33.6,20.0,1213.0,171.0,565.0,170.0,7.2592,<1H OCEAN
14370,19901,-119.29,36.32,35.0,1898.0,481.0,1123.0,433.0,1.1419,INLAND
14371,4806,-118.34,34.02,49.0,1609.0,371.0,896.0,389.0,2.5156,<1H OCEAN
14372,16557,-121.27,37.82,26.0,1170.0,238.0,830.0,216.0,2.6458,INLAND
14373,11471,-118.0,33.67,34.0,3712.0,667.0,1521.0,632.0,4.8125,<1H OCEAN
14374,9749,-121.62,36.69,12.0,512.0,144.0,767.0,149.0,2.2667,<1H OCEAN
14375,15400,-117.22,33.22,17.0,3675.0,672.0,1693.0,597.0,3.3882,<1H OCEAN
14376,13562,-117.28,34.15,36.0,1734.0,280.0,604.0,259.0,3.8292,INLAND
14377,5979,-117.75,34.12,25.0,5411.0,998.0,2243.0,1019.0,4.3148,INLAND
14378,13520,-117.38,34.22,16.0,774.0,122.0,489.0,136.0,5.7628,INLAND
14379,10088,-117.97,33.94,34.0,1632.0,263.0,690.0,268.0,5.5608,<1H OCEAN
14380,4488,-118.2,34.05,36.0,2672.0,675.0,2883.0,674.0,2.0885,<1H OCEAN
14381,7634,-118.29,33.84,23.0,3626.0,799.0,2321.0,731.0,4.7393,<1H OCEAN
14382,9458,-123.58,39.66,15.0,1839.0,489.0,887.0,332.0,2.2429,<1H OCEAN
14383,20280,-119.19,34.19,35.0,2599.0,552.0,2726.0,543.0,3.2212,NEAR OCEAN
14384,17228,-119.74,34.45,29.0,2526.0,388.0,1092.0,409.0,6.0597,<1H OCEAN
14385,19027,-122.0,38.38,16.0,2509.0,366.0,1043.0,339.0,6.0704,INLAND
14386,1100,-121.75,39.88,16.0,2867.0,559.0,1203.0,449.0,2.7143,INLAND
14387,15395,-117.11,33.23,13.0,5819.0,919.0,2228.0,866.0,4.9335,<1H OCEAN
14388,9755,-121.69,36.52,15.0,4037.0,586.0,1596.0,557.0,8.0922,<1H OCEAN
14389,2108,-119.75,36.74,39.0,1740.0,351.0,1098.0,347.0,1.8958,INLAND
14390,13513,-117.33,34.12,38.0,1703.0,385.0,1356.0,363.0,2.0391,INLAND
14391,3694,-118.38,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,<1H OCEAN
14392,17169,-122.24,37.43,36.0,2410.0,361.0,934.0,377.0,7.652,NEAR OCEAN
14393,883,-121.97,37.56,13.0,8918.0,1823.0,4518.0,1772.0,4.8052,<1H OCEAN
14394,9176,-118.54,34.38,18.0,2096.0,309.0,1044.0,328.0,6.8299,<1H OCEAN
14395,16424,-121.38,37.88,44.0,1158.0,226.0,1094.0,224.0,2.6842,INLAND
14396,20035,-119.01,36.07,44.0,2450.0,575.0,1330.0,508.0,1.6103,INLAND
14397,11626,-118.06,33.81,25.0,3497.0,513.0,1839.0,544.0,5.4216,<1H OCEAN
14398,20505,-118.72,34.29,22.0,3266.0,529.0,1595.0,494.0,6.0368,<1H OCEAN
14399,3548,-118.61,34.25,16.0,8295.0,1506.0,3903.0,1451.0,5.5111,<1H OCEAN
14400,11038,-117.8,33.83,17.0,2971.0,350.0,1180.0,346.0,11.1228,<1H OCEAN
14401,7202,-118.18,34.02,37.0,2631.0,734.0,3228.0,701.0,2.15,<1H OCEAN
14402,20231,-119.27,34.26,23.0,3578.0,753.0,1455.0,649.0,4.1898,NEAR OCEAN
14403,1355,-121.92,38.03,16.0,2176.0,464.0,1410.0,434.0,3.5436,INLAND
14404,8004,-118.1,33.85,28.0,2825.0,470.0,1352.0,469.0,5.2639,<1H OCEAN
14405,16325,-121.33,37.98,10.0,1564.0,397.0,643.0,347.0,2.7031,INLAND
14406,11968,-117.41,34.0,38.0,2228.0,571.0,1697.0,530.0,1.9052,INLAND
14407,14543,-117.18,32.92,4.0,15025.0,2616.0,7560.0,2392.0,5.1960000000000015,<1H OCEAN
14408,7211,-118.17,34.03,42.0,882.0,292.0,1248.0,281.0,2.761,<1H OCEAN
14409,3672,-118.41,34.21,35.0,1789.0,292.0,897.0,267.0,5.5920000000000005,<1H OCEAN
14410,10183,-117.96,33.86,32.0,2366.0,505.0,1283.0,477.0,3.3516,<1H OCEAN
14411,13150,-121.47,36.92,27.0,2049.0,417.0,1230.0,336.0,4.6477,INLAND
14412,1514,-122.06,37.9,25.0,5869.0,1685.0,2669.0,1554.0,2.6998,NEAR BAY
14413,1571,-122.01,37.83,30.0,3917.0,549.0,1330.0,544.0,6.5617,NEAR BAY
14414,15949,-122.43,37.73,52.0,1494.0,306.0,1463.0,360.0,3.1786,NEAR BAY
14415,11577,-118.0,33.76,12.0,1250.0,331.0,1047.0,334.0,3.0625,<1H OCEAN
14416,20133,-118.91,34.4,30.0,2861.0,613.0,2065.0,586.0,3.2024,<1H OCEAN
14417,9626,-120.25,37.23,34.0,1656.0,328.0,1110.0,332.0,2.1845,INLAND
14418,9828,-121.91,36.62,52.0,541.0,157.0,240.0,145.0,3.5865,<1H OCEAN
14419,6973,-118.04,33.98,43.0,2446.0,764.0,1699.0,692.0,2.625,<1H OCEAN
14420,2560,-124.14,40.8,32.0,1373.0,312.0,872.0,306.0,2.5,NEAR OCEAN
14421,11892,-117.35,33.99,45.0,131.0,28.0,89.0,31.0,2.6071,INLAND
14422,12758,-121.39,38.61,35.0,2024.0,359.0,786.0,364.0,2.4632,INLAND
14423,1969,-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,INLAND
14424,1878,-119.96,38.93,22.0,2731.0,632.0,1215.0,483.0,2.83,INLAND
14425,627,-122.18,37.7,35.0,2562.0,554.0,1398.0,525.0,3.3906,NEAR BAY
14426,1977,-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,INLAND
14427,20078,-120.39,38.03,20.0,1551.0,309.0,647.0,228.0,2.6094,INLAND
14428,8716,-118.35,33.84,22.0,13133.0,3680.0,7180.0,3522.0,3.5414,<1H OCEAN
14429,20053,-119.46,35.86,22.0,1750.0,374.0,1113.0,338.0,1.505,INLAND
14430,17711,-121.81,37.33,4.0,5532.0,778.0,3651.0,770.0,7.2982,<1H OCEAN
14431,6445,-118.04,34.11,44.0,773.0,120.0,405.0,121.0,5.0,INLAND
14432,20126,-118.88,34.42,20.0,728.0,120.0,360.0,115.0,6.1244,<1H OCEAN
14433,2939,-118.95,35.36,30.0,2294.0,508.0,1753.0,482.0,2.1078,INLAND
14434,14874,-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955,NEAR OCEAN
14435,8737,-118.31,33.82,39.0,2198.0,425.0,1160.0,436.0,4.1406,<1H OCEAN
14436,15049,-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.434,<1H OCEAN
14437,14831,-117.09,32.68,30.0,2662.0,653.0,1997.0,605.0,2.8089,NEAR OCEAN
14438,12644,-121.46,38.54,36.0,1825.0,411.0,1226.0,391.0,1.5292,INLAND
14439,14541,-117.15,32.92,16.0,2366.0,392.0,1482.0,407.0,4.9024,<1H OCEAN
14440,17067,-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2.5833,NEAR OCEAN
14441,15029,-117.01,32.78,20.0,2616.0,597.0,1532.0,579.0,2.9896,<1H OCEAN
14442,16361,-121.3,38.01,29.0,2289.0,449.0,1215.0,435.0,3.2788,INLAND
14443,72,-122.29,37.81,49.0,844.0,204.0,560.0,152.0,1.75,NEAR BAY
14444,8179,-118.11,33.8,35.0,1034.0,180.0,444.0,177.0,5.4602,<1H OCEAN
14445,15337,-117.31,33.19,11.0,20944.0,3753.0,8738.0,3441.0,4.3762,NEAR OCEAN
14446,17943,-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702,<1H OCEAN
14447,2937,-118.99,35.36,31.0,1498.0,359.0,1168.0,340.0,1.2232,INLAND
14448,1887,-119.98,38.92,27.0,2682.0,606.0,1010.0,399.0,3.15,INLAND
14449,6089,-117.86,34.1,29.0,1185.0,197.0,588.0,196.0,5.0832,<1H OCEAN
14450,12560,-121.46,38.54,48.0,1001.0,205.0,605.0,175.0,1.8333,INLAND
14451,20381,-118.83,34.14,16.0,1956.0,312.0,671.0,319.0,6.4001,NEAR OCEAN
14452,1150,-121.56,39.52,26.0,1957.0,429.0,945.0,397.0,1.7308,INLAND
14453,15639,-122.42,37.8,52.0,2797.0,685.0,1156.0,651.0,4.3472,NEAR BAY
14454,18320,-122.13,37.45,37.0,2295.0,332.0,933.0,332.0,6.7257,NEAR BAY
14455,7167,-118.17,34.06,44.0,1856.0,461.0,1853.0,452.0,2.5033,<1H OCEAN
14456,11257,-117.98,33.81,35.0,897.0,156.0,479.0,161.0,5.152,<1H OCEAN
14457,3298,-122.63,38.96,17.0,1708.0,459.0,633.0,312.0,1.75,INLAND
14458,5010,-118.32,34.01,44.0,4032.0,913.0,1622.0,848.0,2.4934,<1H OCEAN
14459,9345,-122.57,37.98,49.0,2860.0,552.0,1178.0,522.0,4.625,NEAR BAY
14460,6962,-118.05,33.99,38.0,1619.0,,886.0,357.0,3.7328,<1H OCEAN
14461,12570,-121.44,38.54,39.0,2855.0,,1217.0,562.0,3.2404,INLAND
14462,5727,-118.22,34.19,36.0,2443.0,492.0,1115.0,493.0,3.9777,<1H OCEAN
14463,13782,-117.05,34.03,28.0,3009.0,698.0,1200.0,626.0,1.3993,INLAND
14464,20583,-122.0,38.73,31.0,371.0,74.0,208.0,84.0,3.875,INLAND
14465,14619,-117.16,32.78,24.0,3566.0,765.0,1697.0,722.0,3.6375,NEAR OCEAN
14466,4624,-118.32,34.06,52.0,983.0,246.0,578.0,204.0,5.7393,<1H OCEAN
14467,7726,-118.12,33.92,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,<1H OCEAN
14468,20233,-119.29,34.24,27.0,4742.0,775.0,1682.0,696.0,6.194,NEAR OCEAN
14469,2456,-119.67,36.57,32.0,1604.0,292.0,868.0,276.0,2.1908,INLAND
14470,18501,-121.59,37.19,52.0,220.0,32.0,55.0,26.0,15.0001,<1H OCEAN
14471,11748,-121.14,38.82,22.0,1816.0,278.0,832.0,278.0,5.07,INLAND
14472,16439,-121.29,38.14,27.0,836.0,132.0,303.0,133.0,3.875,INLAND
14473,11759,-121.24,38.72,12.0,3605.0,576.0,1556.0,549.0,4.9,INLAND
14474,18291,-122.12,37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,NEAR BAY
14475,2279,-119.78,36.78,31.0,2164.0,456.0,959.0,463.0,2.3293,INLAND
14476,9250,-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,4.8187,INLAND
14477,12179,-117.24,33.77,9.0,6907.0,1379.0,3665.0,1290.0,2.8401,INLAND
14478,7053,-118.03,33.93,22.0,3382.0,800.0,2688.0,784.0,3.875,<1H OCEAN
14479,12984,-121.3,38.67,20.0,1234.0,208.0,649.0,211.0,4.8523,INLAND
14480,6813,-118.07,34.1,28.0,676.0,177.0,543.0,185.0,3.2361,<1H OCEAN
14481,219,-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,NEAR BAY
14482,18174,-122.01,37.36,21.0,2483.0,396.0,1194.0,424.0,7.1273,<1H OCEAN
14483,9850,-121.89,36.6,19.0,656.0,200.0,248.0,173.0,1.2656,<1H OCEAN
14484,1573,-121.99,37.82,22.0,1248.0,271.0,579.0,269.0,3.375,<1H OCEAN
14485,1946,-120.91,38.73,11.0,5460.0,859.0,2645.0,838.0,4.835,INLAND
14486,15993,-122.47,37.76,34.0,2807.0,487.0,1152.0,445.0,5.1893,NEAR BAY
14487,11362,-117.93,33.73,27.0,3662.0,834.0,3009.0,743.0,3.9816,<1H OCEAN
14488,19258,-122.73,38.46,14.0,2324.0,754.0,1026.0,677.0,1.722,<1H OCEAN
14489,13911,-116.22,34.21,23.0,1175.0,468.0,355.0,151.0,2.2083,INLAND
14490,298,-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,NEAR BAY
14491,1285,-121.82,38.01,50.0,1120.0,281.0,625.0,239.0,1.5988,INLAND
14492,299,-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,NEAR BAY
14493,13423,-117.38,34.14,11.0,10804.0,1493.0,5221.0,1482.0,5.246,INLAND
14494,2623,-124.07,40.81,23.0,2103.0,411.0,1019.0,387.0,2.9911,NEAR OCEAN
14495,14471,-117.23,32.88,18.0,5566.0,1465.0,6303.0,1458.0,1.858,NEAR OCEAN
14496,14438,-117.24,32.8,19.0,1863.0,497.0,868.0,503.0,2.2880000000000003,NEAR OCEAN
14497,16414,-121.24,37.9,16.0,50.0,10.0,20.0,6.0,2.625,INLAND
14498,9213,-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868,INLAND
14499,7651,-118.28,33.83,28.0,880.0,168.0,717.0,142.0,4.5469,<1H OCEAN
